date,jackpot_winner,jnum_1,jwinner_1,jnum_2,jwinner_2,jnum_3,jwinner_3,jnum_4,jwinner_4,j_amt_col,j_num_col
12/26/14,[' '],,,,,,,,,0,0
12/30/14,[' '],,,,,,,,,0,0
1/2/15,[' '],,,,,,,,,0,0
1/6/15,[' '],,,,,,,,,0,0
1/9/15,[' '],,,,,,,,,0,0
1/13/15,[' '],,,,,,,,,0,0
1/16/15,[' 1  Illinois'],1,IL,,,,,,,270000000,1
1/20/15,[' '],,,,,,,,,0,0
1/23/15,[' '],,,,,,,,,0,0
1/27/15,[' '],,,,,,,,,0,0
1/30/15,[' '],,,,,,,,,0,0
2/3/15,[' '],,,,,,,,,0,0
2/6/15,[' '],,,,,,,,,0,0
2/10/15,[' '],,,,,,,,,0,0
2/13/15,[' '],,,,,,,,,0,0
2/17/15,[' '],,,,,,,,,0,0
2/20/15,[' '],,,,,,,,,0,0
2/24/15,[' '],,,,,,,,,0,0
2/27/15,[' 1  New York'],1,NY,,,,,,,127000000,1
3/3/15,[' '],,,,,,,,,0,0
3/6/15,[' '],,,,,,,,,0,0
3/10/15,[' '],,,,,,,,,0,0
3/13/15,[' '],,,,,,,,,0,0
3/17/15,[' '],,,,,,,,,0,0
3/20/15,[' '],,,,,,,,,0,0
3/24/15,[' 1  New York'],1,NY,,,,,,,59000000,1
3/27/15,[' '],,,,,,,,,0,0
3/31/15,[' '],,,,,,,,,0,0
4/3/15,[' '],,,,,,,,,0,0
4/7/15,[' '],,,,,,,,,0,0
4/10/15,[' '],,,,,,,,,0,0
4/14/15,[' '],,,,,,,,,0,0
4/17/15,[' '],,,,,,,,,0,0
4/21/15,[' '],,,,,,,,,0,0
4/24/15,[' '],,,,,,,,,0,0
4/28/15,[' '],,,,,,,,,0,0
5/1/15,[' '],,,,,,,,,0,0
5/5/15,[' '],,,,,,,,,0,0
5/8/15,[' '],,,,,,,,,0,0
5/12/15,[' '],,,,,,,,,0,0
5/15/15,[' '],,,,,,,,,0,0
5/19/15,[' '],,,,,,,,,0,0
5/22/15,[' '],,,,,,,,,0,0
5/26/15,[' '],,,,,,,,,0,0
5/29/15,[' '],,,,,,,,,0,0
6/2/15,[' 1  Illinois'],1,IL,,,,,,,260000000,1
6/5/15,[' '],,,,,,,,,0,0
6/9/15,[' '],,,,,,,,,0,0
6/12/15,[' '],,,,,,,,,0,0
6/16/15,[' '],,,,,,,,,0,0
6/19/15,[' '],,,,,,,,,0,0
6/23/15,[' '],,,,,,,,,0,0
6/26/15,[' '],,,,,,,,,0,0
6/30/15,[' '],,,,,,,,,0,0
7/3/15,[' '],,,,,,,,,0,0
7/7/15,[' '],,,,,,,,,0,0
7/10/15,[' '],,,,,,,,,0,0
7/14/15,[' '],,,,,,,,,0,0
7/17/15,[' '],,,,,,,,,0,0
7/21/15,[' 1  Pennsylvania'],1,PA,,,,,,,152000000,1
7/24/15,[' '],,,,,,,,,0,0
7/28/15,[' '],,,,,,,,,0,0
7/31/15,[' 1  Missouri'],1,MO,,,,,,,25000000,1
8/4/15,[' '],,,,,,,,,0,0
8/7/15,[' '],,,,,,,,,0,0
8/11/15,[' '],,,,,,,,,0,0
8/14/15,[' '],,,,,,,,,0,0
8/18/15,[' '],,,,,,,,,0,0
8/21/15,[' '],,,,,,,,,0,0
8/25/15,[' '],,,,,,,,,0,0
8/28/15,[' '],,,,,,,,,0,0
9/1/15,[' '],,,,,,,,,0,0
9/4/15,[' '],,,,,,,,,0,0
9/8/15,[' '],,,,,,,,,0,0
9/11/15,[' 1  New York'],1,NY,,,,,,,106000000,1
9/15/15,[' '],,,,,,,,,0,0
9/18/15,[' '],,,,,,,,,0,0
9/22/15,[' '],,,,,,,,,0,0
9/25/15,[' '],,,,,,,,,0,0
9/29/15,[' '],,,,,,,,,0,0
10/2/15,[' '],,,,,,,,,0,0
10/6/15,[' '],,,,,,,,,0,0
10/9/15,[' '],,,,,,,,,0,0
10/13/15,[' '],,,,,,,,,0,0
10/16/15,[' '],,,,,,,,,0,0
10/20/15,[' '],,,,,,,,,0,0
10/23/15,[' '],,,,,,,,,0,0
10/27/15,[' '],,,,,,,,,0,0
10/30/15,[' '],,,,,,,,,0,0
11/3/15,[' '],,,,,,,,,0,0
11/6/15,[' '],,,,,,,,,0,0
11/10/15,[' '],,,,,,,,,0,0
11/13/15,[' 1  Ohio'],1,OH,,,,,,,200000000,1
11/17/15,[' '],,,,,,,,,0,0
11/20/15,[' '],,,,,,,,,0,0
11/24/15,[' '],,,,,,,,,0,0
11/27/15,[' '],,,,,,,,,0,0
12/1/15,[' '],,,,,,,,,0,0
12/4/15,[' '],,,,,,,,,0,0
12/8/15,[' '],,,,,,,,,0,0
12/11/15,[' '],,,,,,,,,0,0
12/15/15,[' '],,,,,,,,,0,0
12/18/15,[' '],,,,,,,,,0,0
12/22/15,[' '],,,,,,,,,0,0
12/25/15,[' '],,,,,,,,,0,0
12/29/15,[' '],,,,,,,,,0,0
1/1/16,[' '],,,,,,,,,0,0
1/5/16,[' '],,,,,,,,,0,0
1/8/16,[' 1  New York'],1,NY,,,,,,,165000000,1
1/12/16,[' '],,,,,,,,,0,0
1/15/16,[' '],,,,,,,,,0,0
1/19/16,[' '],,,,,,,,,0,0
1/22/16,[' '],,,,,,,,,0,0
1/26/16,[' '],,,,,,,,,0,0
1/29/16,[' '],,,,,,,,,0,0
2/2/16,[' '],,,,,,,,,0,0
2/5/16,[' '],,,,,,,,,0,0
2/9/16,[' '],,,,,,,,,0,0
2/12/16,[' '],,,,,,,,,0,0
2/16/16,[' '],,,,,,,,,0,0
2/19/16,[' '],,,,,,,,,0,0
2/23/16,[' '],,,,,,,,,0,0
2/26/16,[' '],,,,,,,,,0,0
3/1/16,[' '],,,,,,,,,0,0
3/4/16,[' '],,,,,,,,,0,0
3/8/16,[' 1  Washington'],1,WA,,,,,,,157000000,1
3/11/16,[' '],,,,,,,,,0,0
3/15/16,[' '],,,,,,,,,0,0
3/18/16,[' '],,,,,,,,,0,0
3/22/16,[' '],,,,,,,,,0,0
3/25/16,[' '],,,,,,,,,0,0
3/29/16,[' '],,,,,,,,,0,0
4/1/16,[' '],,,,,,,,,0,0
4/5/16,[' '],,,,,,,,,0,0
4/8/16,[' '],,,,,,,,,0,0
4/12/16,[' '],,,,,,,,,0,0
4/15/16,[' '],,,,,,,,,0,0
4/19/16,[' '],,,,,,,,,0,0
4/22/16,[' '],,,,,,,,,0,0
4/26/16,[' '],,,,,,,,,0,0
4/29/16,[' '],,,,,,,,,0,0
5/3/16,[' '],,,,,,,,,0,0
5/6/16,[' '],,,,,,,,,0,0
5/10/16,[' '],,,,,,,,,0,0
5/13/16,[' '],,,,,,,,,0,0
5/17/16,[' '],,,,,,,,,0,0
5/20/16,[' '],,,,,,,,,0,0
5/24/16,[' '],,,,,,,,,0,0
5/27/16,[' '],,,,,,,,,0,0
5/31/16,[' '],,,,,,,,,0,0
6/3/16,[' '],,,,,,,,,0,0
6/7/16,[' '],,,,,,,,,0,0
6/10/16,[' '],,,,,,,,,0,0
6/14/16,[' '],,,,,,,,,0,0
6/17/16,[' '],,,,,,,,,0,0
6/21/16,[' '],,,,,,,,,0,0
6/24/16,[' '],,,,,,,,,0,0
6/28/16,[' '],,,,,,,,,0,0
7/1/16,[' '],,,,,,,,,0,0
7/5/16,[' '],,,,,,,,,0,0
7/8/16,[' 1  Indiana'],1,IN,,,,,,,536000000,1
7/12/16,[' '],,,,,,,,,0,0
7/15/16,[' '],,,,,,,,,0,0
7/19/16,[' 1  Washington'],1,WA,,,,,,,25000000,1
7/22/16,"[' 1  Georgia', ' 1  Virginia']",1,GA,1,VA,,,,,15000000,2
7/26/16,[' '],,,,,,,,,0,0
7/29/16,[' '],,,,,,,,,0,0
8/2/16,[' '],,,,,,,,,0,0
8/5/16,[' '],,,,,,,,,0,0
8/9/16,[' '],,,,,,,,,0,0
8/12/16,[' '],,,,,,,,,0,0
8/16/16,[' '],,,,,,,,,0,0
8/19/16,[' '],,,,,,,,,0,0
8/23/16,[' '],,,,,,,,,0,0
8/26/16,[' '],,,,,,,,,0,0
8/30/16,[' '],,,,,,,,,0,0
9/2/16,[' '],,,,,,,,,0,0
9/6/16,[' '],,,,,,,,,0,0
9/9/16,[' '],,,,,,,,,0,0
9/13/16,[' '],,,,,,,,,0,0
9/16/16,[' 1  Illinois'],1,IL,,,,,,,133000000,1
9/20/16,[' '],,,,,,,,,0,0
9/23/16,[' '],,,,,,,,,0,0
9/27/16,[' '],,,,,,,,,0,0
9/30/16,[' '],,,,,,,,,0,0
10/4/16,[' '],,,,,,,,,0,0
10/7/16,[' '],,,,,,,,,0,0
10/11/16,[' 1  Texas'],1,TX,,,,,,,49000000,1
10/14/16,[' '],,,,,,,,,0,0
10/18/16,[' '],,,,,,,,,0,0
10/21/16,[' '],,,,,,,,,0,0
10/25/16,[' '],,,,,,,,,0,0
10/28/16,[' '],,,,,,,,,0,0
11/1/16,[' '],,,,,,,,,0,0
11/4/16,[' '],,,,,,,,,0,0
11/8/16,[' '],,,,,,,,,0,0
11/11/16,[' '],,,,,,,,,0,0
11/15/16,[' '],,,,,,,,,0,0
11/18/16,[' 1  Georgia'],1,GA,,,,,,,82000000,1
11/22/16,[' '],,,,,,,,,0,0
11/25/16,[' '],,,,,,,,,0,0
11/29/16,[' '],,,,,,,,,0,0
12/2/16,[' '],,,,,,,,,0,0
12/6/16,[' '],,,,,,,,,0,0
12/9/16,[' '],,,,,,,,,0,0
12/13/16,[' '],,,,,,,,,0,0
12/16/16,[' '],,,,,,,,,0,0
12/20/16,[' '],,,,,,,,,0,0
12/23/16,[' '],,,,,,,,,0,0
12/27/16,[' '],,,,,,,,,0,0
12/30/16,[' '],,,,,,,,,0,0
1/3/17,[' '],,,,,,,,,0,0
1/6/17,[' '],,,,,,,,,0,0
1/10/17,[' '],,,,,,,,,0,0
1/13/17,[' '],,,,,,,,,0,0
1/17/17,[' '],,,,,,,,,0,0
1/20/17,[' '],,,,,,,,,0,0
1/24/17,[' '],,,,,,,,,0,0
1/27/17,[' 1  California'],1,CA,,,,,,,191000000,1
1/31/17,[' '],,,,,,,,,0,0
2/3/17,[' '],,,,,,,,,0,0
2/7/17,[' '],,,,,,,,,0,0
2/10/17,[' '],,,,,,,,,0,0
2/14/17,[' '],,,,,,,,,0,0
2/17/17,[' '],,,,,,,,,0,0
2/21/17,[' '],,,,,,,,,0,0
2/24/17,[' '],,,,,,,,,0,0
2/28/17,[' '],,,,,,,,,0,0
3/3/17,[' '],,,,,,,,,0,0
3/7/17,[' '],,,,,,,,,0,0
3/10/17,[' '],,,,,,,,,0,0
3/14/17,[' '],,,,,,,,,0,0
3/17/17,[' '],,,,,,,,,0,0
3/21/17,[' '],,,,,,,,,0,0
3/24/17,[' '],,,,,,,,,0,0
3/28/17,[' '],,,,,,,,,0,0
3/31/17,[' 1  Arkansas'],1,AR,,,,,,,174000000,1
4/4/17,[' '],,,,,,,,,0,0
4/7/17,[' '],,,,,,,,,0,0
4/11/17,[' '],,,,,,,,,0,0
4/14/17,[' '],,,,,,,,,0,0
4/18/17,[' '],,,,,,,,,0,0
4/21/17,[' '],,,,,,,,,0,0
4/25/17,[' '],,,,,,,,,0,0
4/28/17,[' 1  California'],1,CA,,,,,,,61000000,1
5/2/17,[' '],,,,,,,,,0,0
5/5/17,[' '],,,,,,,,,0,0
5/9/17,[' '],,,,,,,,,0,0
5/12/17,[' '],,,,,,,,,0,0
5/16/17,[' '],,,,,,,,,0,0
5/19/17,[' '],,,,,,,,,0,0
5/23/17,[' '],,,,,,,,,0,0
5/26/17,[' '],,,,,,,,,0,0
5/30/17,[' '],,,,,,,,,0,0
6/2/17,[' '],,,,,,,,,0,0
6/6/17,[' '],,,,,,,,,0,0
6/9/17,[' '],,,,,,,,,0,0
6/13/17,[' '],,,,,,,,,0,0
6/16/17,[' '],,,,,,,,,0,0
6/20/17,[' '],,,,,,,,,0,0
6/23/17,[' '],,,,,,,,,0,0
6/27/17,[' '],,,,,,,,,0,0
6/30/17,[' '],,,,,,,,,0,0
7/4/17,[' '],,,,,,,,,0,0
7/7/17,[' '],,,,,,,,,0,0
7/11/17,[' '],,,,,,,,,0,0
7/14/17,[' '],,,,,,,,,0,0
7/18/17,[' '],,,,,,,,,0,0
7/21/17,[' '],,,,,,,,,0,0
7/25/17,[' '],,,,,,,,,0,0
7/28/17,[' '],,,,,,,,,0,0
8/1/17,[' '],,,,,,,,,0,0
8/4/17,[' '],,,,,,,,,0,0
8/8/17,[' '],,,,,,,,,0,0
8/11/17,[' 1  Illinois'],1,IL,,,,,,,393000000,1
8/15/17,[' '],,,,,,,,,0,0
8/18/17,[' '],,,,,,,,,0,0
8/22/17,[' '],,,,,,,,,0,0
8/25/17,[' '],,,,,,,,,0,0
8/29/17,[' '],,,,,,,,,0,0
9/1/17,[' '],,,,,,,,,0,0
9/5/17,[' '],,,,,,,,,0,0
9/8/17,[' '],,,,,,,,,0,0
9/12/17,[' '],,,,,,,,,0,0
9/15/17,[' '],,,,,,,,,0,0
9/19/17,[' '],,,,,,,,,0,0
9/22/17,[' 1  New York'],1,NY,,,,,,,104000000,1
9/26/17,[' '],,,,,,,,,0,0
9/29/17,[' '],,,,,,,,,0,0
10/3/17,[' '],,,,,,,,,0,0
10/6/17,[' '],,,,,,,,,0,0
10/10/17,[' '],,,,,,,,,0,0
10/13/17,"[' 1  Michigan', ' 1  Rhode Island']",1,MI,1,RI,,,,,43000000,2
10/17/17,[' '],,,,,,,,,0,0
10/20/17,[' '],,,,,,,,,0,0
10/24/17,[' '],,,,,,,,,0,0
10/27/17,[' '],,,,,,,,,0,0
10/31/17,[' '],,,,,,,,,0,0
11/3/17,[' '],,,,,,,,,0,0
11/7/17,[' '],,,,,,,,,0,0
11/10/17,[' '],,,,,,,,,0,0
11/14/17,[' '],,,,,,,,,0,0
11/17/17,[' '],,,,,,,,,0,0
11/21/17,[' '],,,,,,,,,0,0
11/24/17,[' '],,,,,,,,,0,0
11/28/17,[' '],,,,,,,,,0,0
12/1/17,[' '],,,,,,,,,0,0
12/5/17,[' '],,,,,,,,,0,0
12/8/17,[' '],,,,,,,,,0,0
12/12/17,[' '],,,,,,,,,0,0
12/15/17,[' '],,,,,,,,,0,0
12/19/17,[' '],,,,,,,,,0,0
12/22/17,[' '],,,,,,,,,0,0
12/26/17,[' '],,,,,,,,,0,0
12/29/17,[' '],,,,,,,,,0,0
1/2/18,[' '],,,,,,,,,0,0
1/5/18,[' 1  Florida'],1,FL,,,,,,,451000000,1
1/9/18,[' '],,,,,,,,,0,0
1/12/18,[' '],,,,,,,,,0,0
1/16/18,[' '],,,,,,,,,0,0
1/19/18,[' '],,,,,,,,,0,0
1/23/18,[' '],,,,,,,,,0,0
1/26/18,[' '],,,,,,,,,0,0
1/30/18,[' '],,,,,,,,,0,0
2/2/18,[' '],,,,,,,,,0,0
2/6/18,[' '],,,,,,,,,0,0
2/9/18,[' '],,,,,,,,,0,0
2/13/18,[' '],,,,,,,,,0,0
2/16/18,[' '],,,,,,,,,0,0
2/20/18,[' '],,,,,,,,,0,0
2/23/18,[' '],,,,,,,,,0,0
2/27/18,[' '],,,,,,,,,0,0
3/2/18,[' '],,,,,,,,,0,0
3/6/18,[' '],,,,,,,,,0,0
3/9/18,[' '],,,,,,,,,0,0
3/13/18,[' '],,,,,,,,,0,0
3/16/18,[' '],,,,,,,,,0,0
3/20/18,[' '],,,,,,,,,0,0
3/23/18,[' '],,,,,,,,,0,0
3/27/18,[' '],,,,,,,,,0,0
3/30/18,[' 1  New Jersey'],1,NJ,,,,,,,533000000,1
4/3/18,[' '],,,,,,,,,0,0
4/6/18,[' '],,,,,,,,,0,0
4/10/18,[' '],,,,,,,,,0,0
4/13/18,[' '],,,,,,,,,0,0
4/17/18,[' '],,,,,,,,,0,0
4/20/18,[' '],,,,,,,,,0,0
4/24/18,[' '],,,,,,,,,0,0
4/27/18,[' '],,,,,,,,,0,0
5/1/18,[' '],,,,,,,,,0,0
5/4/18,[' 1  Ohio'],1,OH,,,,,,,143000000,1
5/8/18,[' '],,,,,,,,,0,0
5/11/18,[' '],,,,,,,,,0,0
,,153,,19,,3,,1,,,
,,176,,,,,,,,,
,,,,,,,,,,,
,,29,CA,0,CA,0,CA,0,CA,,
,,27,NY,2,NY,0,NY,0,NY,,
,,16,OH,1,OH,0,OH,0,OH,,
,,12,NJ,4,NJ,0,NJ,0,NJ,,
,,13,MI,2,MI,0,MI,0,MI,,
,,6,MD,1,MD,1,MD,0,MD,,
,,2,FL,0,FL,0,FL,0,FL,,
,,9,IL,0,IL,0,IL,0,IL,,
,,1,AR,0,AR,0,AR,0,AR,,
,,11,TX,0,TX,1,TX,0,TX,,
,,11,GA,1,GA,0,GA,0,GA,,
,,2,MA,1,MA,0,MA,0,MA,,
,,3,WA,1,WA,0,WA,0,WA,,
,,2,IN,0,IN,0,IN,0,IN,,
,,1,MO,0,MO,0,MO,0,MO,,
,,2,PA,0,PA,0,PA,0,PA,,
,,1,TN,0,TN,0,TN,0,TN,,
,,1,ID,0,ID,0,ID,0,ID,,
,,0,RI,1,RI,0,RI,0,RI,,
,,3,VA,3,VA,1,VA,1,VA,,
,,0,KS,1,KS,0,KS,0,KS,,
,,1,NC,1,NC,0,NC,0,NC,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,29,CA,,,,,,,,
,,29,NY,,,,,,,,
,,17,OH,,,,,,,,
,,16,NJ,,,,,,,,
,,15,MI,,,,,,,,
,,8,MD,,,,,,,,
,,2,FL,,,,,,,,
,,9,IL,,,,,,,,
,,1,AR,,,,,,,,
,,12,TX,,,,,,,,
,,12,GA,,,,,,,,
,,3,MA,,,,,,,,
,,4,WA,,,,,,,,
,,2,IN,,,,,,,,
,,1,MO,,,,,,,,
,,2,PA,,,,,,,,
,,1,TN,,,,,,,,
,,1,ID,,,,,,,,
,,1,RI,,,,,,,,
,,8,VA,,,,,,,,
,,1,KS,,,,,,,,
,,2,NC,,,,,,,,
,,176,,,,,,,,,
